GRT_LABELLED_TIME_SERIES_CLASSIFICATION_DATA_FILE_V1.0
DatasetName: NOT_SET
InfoText: 
NumDimensions: 3
TotalNumTrainingExamples: 4
NumberOfClasses: 4
ClassIDsAndCounters: 
1	1
2	1
3	1
4	1
UseExternalRanges: 0
LabelledTimeSeriesTrainingData:
************TIME_SERIES************
ClassID: 1
TimeSeriesLength: 101
TimeSeriesData: 
-0.306021	-0.264531	-0.2612
-0.165357	-0.383147	-0.116019
-0.165357	-0.383147	-0.116019
-0.165357	-0.383147	-0.116019
-0.183949	-0.43768	-0.522543
-0.0902553	-0.480936	-0.143661
-0.175756	-0.51938	-0.34033
-0.0528763	-0.61553	-0.0494625
-0.0528763	-0.61553	-0.0494625
-0.119271	-0.640473	-0.0217057
-0.211367	-0.675208	0.172181
-0.331829	-0.59547	0.283883
-0.487284	-0.468762	0.465287
-0.587566	-0.343566	0.256923
-0.587566	-0.343566	0.256923
-0.587566	-0.343566	0.256923
-0.579044	-0.249739	0.393333
-0.910544	-0.100473	0.264862
-0.793644	1.56912e-05	0.079601
-0.971718	0.224102	-0.187145
-0.971718	0.224102	-0.187145
-1.04361	0.326765	-0.45197
-1.10127	0.326596	-0.663625
-1.00925	0.0327127	-0.404546
-0.97635	-0.149905	-0.598693
-1.13953	-0.0956762	-0.449336
-1.13953	-0.0956762	-0.449336
-1.13953	-0.0956762	-0.449336
-1.39637	0.07465	-0.521293
-1.56591	-0.363604	-0.12063
-0.830612	-0.76516	-0.00823565
-0.464906	-0.646478	-0.123453
-0.464906	-0.646478	-0.123453
0.0243483	-0.550887	-0.0165829
-0.037301	-0.450482	-0.0790576
-0.120931	-0.531351	-0.290489
-0.368288	-0.651749	-0.463952
-0.448477	-0.633744	-0.247601
-0.448477	-0.633744	-0.247601
-0.448477	-0.633744	-0.247601
-0.393637	-0.561963	0.0136177
-0.200281	-0.539894	0.189212
-0.0474366	-0.577432	0.203484
-0.215521	-0.554601	0.25325
-0.215521	-0.554601	0.25325
-0.190646	-0.530434	0.399146
-0.449028	-0.342191	0.462847
-0.507527	-0.224373	0.40733
-0.534184	-0.098501	0.270216
-0.534184	-0.098501	0.270216
-0.534184	-0.098501	0.270216
-0.639308	0.053827	0.279477
-0.78855	0.15569	0.168207
************TIME_SERIES************
ClassID: 3
TimeSeriesLength: 101
TimeSeriesData: 
0.004509	0.00958177	0.0791635
-0.0217154	0.0418415	-0.0446056
-0.0285212	0.0792782	0.0330105
-0.0515281	0.155281	0.0799997
-0.0515281	0.155281	0.0799997
-0.072456	0.15659	0.105107
-2.02219e-05	0.103943	-0.188623
0.143243	-0.0427054	-0.158057
0.171299	-0.194185	0.0957082
0.171299	-0.194185	0.0957082
0.171299	-0.194185	0.0957082
-0.11757	0.0365754	0.0286903
0.123482	0.239491	-0.283938
-0.133665	0.442305	0.333349
-0.0126515	0.297105	0.431992
-0.140596	0.0200265	0.874591
-0.140596	0.0200265	0.874591
-0.466829	-0.425597	0.94221
-0.00837284	-0.329943	1.30095
0.342004	-1.06118	1.66007
0.342004	-1.06118	1.66007
0.753076	-1.27448	0.74412
0.753076	-1.27448	0.74412
0.635714	-1.64126	0.0604001
0.611818	-1.28282	-0.759109
0.566683	-0.847812	-1.13971
0.197912	-0.536876	-1.52024
0.227788	-0.394793	-1.70002
0.227788	-0.394793	-1.70002
0.173189	-0.477897	-1.52272
0.329461	-0.699188	-1.16468
0.433132	-0.933946	-0.49293
0.433132	-0.933946	-0.49293
0.277733	-1.00553	0.288718
0.277733	-1.00553	0.288718
0.35839	-0.677088	0.547481
0.187015	-0.532175	0.89832
0.0143068	-0.333352	1.25714
0.134067	0.104506	1.39384
0.0615621	0.324729	1.10087
0.0615621	0.324729	1.10087
-0.0312159	0.299978	0.861681
-0.124458	0.0464626	1.20404
0.0782727	-0.0973115	1.62931
0.622983	-0.819658	1.77648
0.622983	-0.819658	1.77648
0.622983	-0.819658	1.77648
0.607046	-1.64673	1.14551
0.620046	-1.96014	0.656812
0.646872	-2.00694	0.0387205
0.55998	-1.63661	-0.61803
0.433337	-1.30953	-1.30742
0.433337	-1.30953	-1.30742
-0.0320561	-0.812681	-1.93613
0.216446	-0.609073	-1.49431
0.252396	-0.623988	-1.49532
0.299411	-0.842438	-1.11831
0.299411	-0.842438	-1.11831
0.299411	-0.842438	-1.11831
0.338012	-1.08527	-0.486582
0.228435	-1.08847	0.0462411
0.542856	-0.951505	0.691292
0.387495	-0.764745	0.936046
0.421195	-0.51388	1.22409
0.421195	-0.51388	1.22409
0.247348	-0.0999913	1.77605
0.0874527	0.340889	1.33671
0.116828	0.318609	1.41172
-0.151436	-0.0819723	1.14071
-0.151436	-0.0819723	1.14071
-0.151436	-0.0819723	1.14071
0.124597	-0.3721	1.38505
0.590617	-0.984661	1.46054
0.748064	-1.95994	1.62204
0.948919	-2.32706	0.516044
0.827967	-2.29811	-0.0585391
0.827967	-2.29811	-0.0585391
0.511798	-1.82238	-1.19572
0.196877	-1.03316	-1.92393
-0.137459	-0.752001	-1.28695
0.123022	-0.523828	-1.46492
0.123022	-0.523828	-1.46492
0.123022	-0.523828	-1.46492
0.106522	-0.599022	-1.49264
0.303318	-0.846835	-0.945426
0.148772	-1.06106	-0.445407
0.224384	-1.01359	0.0697398
0.474454	-0.915617	0.287459
0.474454	-0.915617	0.287459
0.512087	-0.881472	0.749933
0.532279	-0.628135	1.56813
0.389479	-0.115523	1.42378
0.206536	0.207125	1.35907
0.206536	0.207125	1.35907
0.206536	0.207125	1.35907
0.117365	0.229915	1.46069
0.0486308	0.011894	1.21734
0.238271	-0.325292	1.40983
0.673231	-0.955009	1.3753
0.892984	-1.75964	1.29476
0.892984	-1.75964	1.29476
************TIME_SERIES************
ClassID: 4
TimeSeriesLength: 101
TimeSeriesData: 
-0.00474832	0.00155505	0.00610056
-0.00474974	0.000175398	0.00609998
-0.00473918	0.00154199	0.00610006
-0.00473828	0.000173933	0.00609981
-0.00473828	0.000173933	0.00609981
-0.00474676	0.00152203	0.00609939
-0.00474676	0.00152203	0.00609939
-0.0047524	0.000146606	0.0060989
-0.00475792	0.000143943	0.00609881
-0.00476467	0.000144024	0.0060989
-0.00475876	0.000175827	0.00609998
-0.00476361	0.0015246	0.00609956
-0.00476361	0.0015246	0.00609956
-0.00474882	0.000161674	0.00609948
-0.0047544	0.00153467	0.00609989
-0.00478988	0.000150516	0.00609923
-0.00478988	0.000150516	0.00609923
-0.00488644	0.0001189	0.00746043
-0.00488644	0.0001189	0.00746043
-0.0036389	0.00279287	0.00609698
-0.00631765	-0.00127413	0.00609757
-0.00354816	0.00282967	0.00609798
-0.00490953	9.24246e-05	0.00609757
-0.00487472	9.33417e-05	0.0060974
-0.00487472	9.33417e-05	0.0060974
-0.00484633	0.00146003	0.00609748
-0.00484214	0.00010039	0.00609757
-0.00479428	0.00147697	0.0060979
-0.00479428	0.00147697	0.0060979
-0.00477648	0.00148972	0.00609831
-0.00477648	0.00148972	0.00609831
-0.00474951	0.000135165	0.00609848
-0.00474542	0.000170938	0.00609973
-0.00476248	0.000172585	0.00609989
-0.00475394	0.00152502	0.00609956
-0.0047501	0.000152064	0.00609915
-0.0047501	0.000152064	0.00609915
-0.0047567	0.00153641	0.00609998
-0.00476131	0.00152507	0.00609956
-0.00476131	0.00152507	0.00609956
-0.00343614	0.000172377	0.00610006
-0.00479912	0.00153271	0.00609998
-0.00479912	0.00153271	0.00609998
-0.00478574	0.000158769	0.00609948
-0.00478478	0.00152096	0.00609948
-0.00477431	0.000140587	0.00609873
-0.00477278	0.000133988	0.00609856
-0.00477128	0.00148839	0.00609823
-0.00477128	0.00148839	0.00609823
-0.00478034	0.000151638	0.00609915
-0.0047568	0.0015165	0.00609915
-0.00473777	0.000176354	0.00609998
-0.00472162	0.00151935	0.00609915
-0.00472162	0.00151935	0.00609915
-0.00472162	0.00151935	0.00609915
-0.00471794	0.00151169	0.0060989
-0.00470388	0.000142842	0.00609865
-0.00472483	0.000156701	0.00609915
-0.00473521	0.000136368	0.00609848
-0.00474353	0.000150136	0.00609898
-0.00474353	0.000150136	0.00609898
-0.00476579	0.00150141	0.00609873
-0.00476379	0.00017644	0.00610006
-0.00474776	0.00156109	0.00610081
-0.00474776	0.00156109	0.00610081
-0.0047338	0.000188232	0.00610039
-0.0047338	0.000188232	0.00610039
-0.00472933	0.00158015	0.00610139
-0.00472476	0.00156292	0.00610073
-0.00473037	0.00156801	0.00610097
-0.00472819	0.000229743	0.00746384
-0.00472687	0.000217868	0.00610139
-0.00472687	0.000217868	0.00610139
-0.00332785	0.00295206	0.00610164
-0.00467727	-0.00112845	0.00746384
-0.00332114	0.00294564	0.00610139
-0.00332114	0.00294564	0.00610139
-0.00466648	0.000231754	0.00610172
-0.00466648	0.000231754	0.00610172
-0.00604002	-0.00112317	0.00610206
-0.00327272	0.00295973	0.00610172
-0.00457407	0.000251861	0.00610214
-0.00461115	0.000233991	0.00746359
-0.00326034	0.00159216	0.00610156
-0.00326034	0.00159216	0.00610156
-0.00463017	0.000216946	0.00610106
-0.00465075	0.000223573	0.00610131
-0.00465865	0.000221071	0.00610131
-0.00465865	0.000221071	0.00610131
-0.00466475	0.00155851	0.00610039
-0.00466475	0.00155851	0.00610039
-0.00466188	0.00018931	0.00610014
-0.00468007	0.00155285	0.00610023
-0.00468055	0.00019375	0.00610031
-0.00467635	0.000197872	0.00746259
-0.00468536	0.00156414	0.00610073
-0.00468536	0.00156414	0.00610073
-0.00470433	0.000193521	0.00610048
-0.00472187	0.00157071	0.00610106
-0.00472577	0.000213725	0.00610122
-0.00472577	0.000213725	0.00610122
